,0,1,label,outlier
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/082/57/08257__022.jpg,-17.854948,-13.175242,Asteraceae Lepidospartum latisquamum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/011/34/01134__020.jpg,4.8486705,6.344995,Asteraceae Arnica sororia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/075/20/07520__016.jpg,5.7114954,2.544259,Asteraceae Hymenoxys hoopesii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/05/01905__049.jpg,-4.056099,29.746675,Asteraceae Bidens beckii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/070/84/07084__042.jpg,17.3863,18.884642,Asteraceae Helianthus debilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/090/54/09054__080.jpg,3.4935699,-25.372938,Asteraceae Marshallia graminifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/121/72/12172__041.jpg,23.636703,-6.3549075,Asteraceae Pterocaulon pycnostachyum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/041/12/04112__039.jpg,-29.457783,-15.911831,Asteraceae Crepis intermedia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/10/01910__005.jpg,11.477767,28.699814,Asteraceae Bidens connata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/041/15/04115__034.jpg,-29.694868,-13.574101,Asteraceae Crepis occidentalis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/77/05677__037.jpg,-26.011974,8.114957,Asteraceae Erigeron vetensis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/070/84/07084__016.jpg,17.424456,18.20157,Asteraceae Helianthus debilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/101/83/10183__076.jpg,9.306732,-2.841898,Asteraceae Packera crocata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/075/20/07520__033.jpg,5.343615,2.445511,Asteraceae Hymenoxys hoopesii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/121/72/12172__088.jpg,24.98213,-7.1803412,Asteraceae Pterocaulon pycnostachyum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/45/05645__095.jpg,-25.914438,4.136859,Asteraceae Erigeron pulcherrimus,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/072/66/07266__077.jpg,-3.0091078,-0.71586496,Asteraceae Heterotheca polothrix,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/011/34/01134__011.jpg,4.557073,8.809723,Asteraceae Arnica sororia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/65/08365__061.jpg,10.317523,-28.043772,Asteraceae Liatris quadriflora,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/05/01905__098.jpg,-3.8815372,30.711279,Asteraceae Bidens beckii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/12/01912__009.jpg,10.170279,32.102894,Asteraceae Bidens eatonii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/053/57/05357__074.jpg,-4.320686,16.346792,Asteraceae Encelia virginensis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/64/05664__046.jpg,-28.599457,5.3005195,Asteraceae Erigeron tener,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/73/05673__093.jpg,-25.662273,18.533855,Asteraceae Erigeron vagus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/075/20/07520__011.jpg,4.9518814,2.9061317,Asteraceae Hymenoxys hoopesii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/91/06291__009.jpg,19.925709,5.0121994,Asteraceae Eurybia radula,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/090/54/09054__001.jpg,1.8078282,-24.575905,Asteraceae Marshallia graminifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/001/53/00153__086.jpg,-17.938856,-3.937488,Asteraceae Adenophyllum cooperi,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/021/66/02166__090.jpg,2.6166098,-10.499351,Asteraceae Brickellia longifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/029/86/02986__027.jpg,21.081396,-14.973346,Asteraceae Carphephorus odoratissimus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/77/05677__005.jpg,-25.97233,7.05619,Asteraceae Erigeron vetensis,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/011/20/01120__019.jpg,10.697869,8.123179,Asteraceae Arnica gracilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/070/84/07084__069.jpg,19.025846,19.224556,Asteraceae Helianthus debilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/03/03503__006.jpg,16.438034,-7.0518036,Asteraceae Chrysopsis mariana,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/65/08365__044.jpg,10.86201,-27.689129,Asteraceae Liatris quadriflora,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/27/01927__058.jpg,8.888683,24.871473,Asteraceae Bidens vulgata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/26/05626__053.jpg,-25.526598,15.01207,Asteraceae Erigeron melanocephalus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/088/54/08854__077.jpg,2.2146842,-29.81741,Asteraceae Lygodesmia aphylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/072/66/07266__092.jpg,-5.052825,1.5815574,Asteraceae Heterotheca polothrix,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/053/53/05353__004.jpg,1.6108079,14.921994,Asteraceae Encelia californica,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/065/28/06528__088.jpg,-12.4753895,5.2853312,Asteraceae Gaillardia spathulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/007/75/00775__082.jpg,-19.183727,19.927717,Asteraceae Antennaria marginata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/066/23/06623__002.jpg,31.238466,1.267561,Asteraceae Garberia heterophylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/048/60/04860__078.jpg,-9.21784,-9.666789,Asteraceae Dieteria canescens,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/05/03505__087.jpg,13.63114,-12.519804,Asteraceae Chrysopsis subulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/002/97/00297__014.jpg,28.124197,12.539248,Asteraceae Ageratina jucunda,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/041/12/04112__101.jpg,-29.326712,-14.720517,Asteraceae Crepis intermedia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/26/05626__078.jpg,-24.198965,14.668951,Asteraceae Erigeron melanocephalus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/072/66/07266__035.jpg,-9.644902,-9.450117,Asteraceae Heterotheca polothrix,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/142/74/14274__065.jpg,-3.1412306,-10.247506,Asteraceae Symphyotrichum porteri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/048/60/04860__030.jpg,-8.434102,-10.013962,Asteraceae Dieteria canescens,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/80/06280__059.jpg,22.029587,10.818478,Asteraceae Eurybia divaricata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/086/60/08660__041.jpg,-2.5531135,-13.849515,Asteraceae Lorandersonia linifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/05/01905__055.jpg,-3.4837427,28.881468,Asteraceae Bidens beckii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/088/54/08854__102.jpg,1.2893867,-29.958057,Asteraceae Lygodesmia aphylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/114/77/11477__002.jpg,-8.334881,-2.8922045,Asteraceae Pityopsis falcata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/101/83/10183__093.jpg,8.801273,-2.183405,Asteraceae Packera crocata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/61/08361__047.jpg,17.946732,-25.979702,Asteraceae Liatris pilosa,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/45/05645__055.jpg,-23.47935,4.6922784,Asteraceae Erigeron pulcherrimus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/090/54/09054__002.jpg,3.6990335,-23.517914,Asteraceae Marshallia graminifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/066/23/06623__051.jpg,32.002045,4.194397,Asteraceae Garberia heterophylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/070/84/07084__008.jpg,16.88462,20.909204,Asteraceae Helianthus debilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/65/08365__093.jpg,11.116811,-27.328676,Asteraceae Liatris quadriflora,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/142/43/14243__078.jpg,-6.866509,-20.950855,Asteraceae Symphyotrichum adnatum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/61/08361__027.jpg,17.3451,-24.895704,Asteraceae Liatris pilosa,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/011/20/01120__055.jpg,9.956782,11.283886,Asteraceae Arnica gracilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/25/01925__103.jpg,3.6271143,29.237926,Asteraceae Bidens trichosperma,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/011/20/01120__042.jpg,9.743419,10.105856,Asteraceae Arnica gracilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/91/06291__036.jpg,18.499496,3.9017773,Asteraceae Eurybia radula,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/12/01912__084.jpg,8.997385,32.462204,Asteraceae Bidens eatonii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/041/12/04112__100.jpg,-28.133873,-18.952103,Asteraceae Crepis intermedia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/61/08361__099.jpg,15.649546,-27.18863,Asteraceae Liatris pilosa,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/071/06/07106__098.jpg,7.4312596,17.904678,Asteraceae Helianthus pumilus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/072/67/07267__044.jpg,-5.3268456,3.3877275,Asteraceae Heterotheca pumila,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/063/17/06317__032.jpg,22.914011,6.4727097,Asteraceae Eutrochium dubium,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/033/28/03328__050.jpg,-13.925766,-17.613068,Asteraceae Chaetadelpha wheeleri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/05/01905__039.jpg,-3.1417232,29.97772,Asteraceae Bidens beckii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/075/20/07520__048.jpg,6.100127,2.4641318,Asteraceae Hymenoxys hoopesii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/071/06/07106__078.jpg,6.3822885,20.794216,Asteraceae Helianthus pumilus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/10/01910__037.jpg,11.169538,29.491154,Asteraceae Bidens connata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/070/84/07084__020.jpg,17.46834,18.627808,Asteraceae Helianthus debilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/101/83/10183__051.jpg,7.0333676,-3.4033535,Asteraceae Packera crocata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/071/06/07106__064.jpg,7.047019,17.396858,Asteraceae Helianthus pumilus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/065/28/06528__034.jpg,-11.218384,4.988446,Asteraceae Gaillardia spathulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/10/01910__031.jpg,8.218503,29.01358,Asteraceae Bidens connata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/033/28/03328__071.jpg,-13.339564,-18.11205,Asteraceae Chaetadelpha wheeleri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/91/06291__038.jpg,19.865322,4.209093,Asteraceae Eurybia radula,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/10/01910__097.jpg,11.96009,31.568817,Asteraceae Bidens connata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/12/01912__004.jpg,9.928059,30.924599,Asteraceae Bidens eatonii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/048/60/04860__077.jpg,-6.479924,-6.1526027,Asteraceae Dieteria canescens,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/12/01912__061.jpg,8.741482,29.988358,Asteraceae Bidens eatonii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/05/01905__062.jpg,-2.8335714,29.656784,Asteraceae Bidens beckii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/053/57/05357__098.jpg,-3.0552142,16.84001,Asteraceae Encelia virginensis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/007/75/00775__079.jpg,-18.320707,20.190321,Asteraceae Antennaria marginata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/77/05677__030.jpg,-26.778128,8.192398,Asteraceae Erigeron vetensis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/05/03505__049.jpg,15.356687,-11.370401,Asteraceae Chrysopsis subulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/27/01927__028.jpg,10.2777,25.00182,Asteraceae Bidens vulgata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/088/54/08854__013.jpg,0.43285763,-29.390503,Asteraceae Lygodesmia aphylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/029/86/02986__081.jpg,20.193853,-16.240677,Asteraceae Carphephorus odoratissimus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/142/43/14243__080.jpg,-6.207413,-21.856886,Asteraceae Symphyotrichum adnatum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/80/06280__043.jpg,21.154655,10.932696,Asteraceae Eurybia divaricata,FALSE
